名称,発生場所,発生年月日,当事者種別,事故内容,事故類型,所轄警察署,経度,緯度
自転車事故,鳥取市古海,2015/6/13,軽乗用×自転車,軽傷事故,車両相互,鳥取署,134.2037457,35.49126273
自転車事故,鳥取市栄町,2014/9/10,普通乗用×自転車,重傷事故,車両相互,鳥取署,134.2292686,35.497019
自転車事故,鳥取市千代水３丁目,2015/6/20,普通乗用×自転車,軽傷事故,車両相互,鳥取署,134.2024989,35.5191236
自転車事故,鳥取市大杙,2015/5/30,軽乗用×自転車,重傷事故,車両相互,鳥取署,134.2447976,35.48614969
自転車事故,鳥取市安長,2015/6/21,普通乗用×自転車,軽傷事故,車両相互,鳥取署,134.2079138,35.51272289
自転車事故,八頭郡八頭町宮谷,2015/5/29,自転車×軽乗用,重傷事故,車両相互,郡家署,134.2565576,35.41707646
自転車事故,鳥取市気高町八幡,2015/5/13,自転車×相手なし,重傷事故,車両単独,浜村署,134.0404894,35.50964967
自転車事故,東伯郡湯梨浜町田後,2015/5/31,普通乗用×自転車,軽傷事故,車両相互,倉吉署,133.8595091,35.4824485
自転車事故,東伯郡湯梨浜町田後,2015/5/29,普通乗用×自転車,軽傷事故,車両相互,倉吉署,133.8543336,35.4824842
自転車事故,倉吉市昭和町１丁目,2015/6/10,普通乗用×自転車,軽傷事故,車両相互,倉吉署,133.8352565,35.43386947
自転車事故,米子市夜見町,2014/6/27,軽乗用×自転車,軽傷事故,車両相互,米子署,133.3036205,35.46344726
自転車事故,米子市両三柳,2015/5/27,軽乗用×自転車,軽傷事故,車両相互,米子署,133.3227989,35.44682203
歩行者事故,歩行者,2015/5/22,普通乗用×歩行者,重傷事故,人対車両,鳥取署,134.1985699,35.5020858
歩行者事故,歩行者,2015/6/9,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.2404654,35.4872817
歩行者事故,歩行者,2015/6/13,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.22722,35.48214359
歩行者事故,歩行者,2015/6/24,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.2331917,35.50548235
歩行者事故,歩行者,2015/5/27,軽貨物×歩行者,重傷事故,人対車両,八橋署,133.626808,35.51077863
歩行者事故,歩行者,2015/5/17,対象外当事者×歩行者,軽傷事故,人対車両,米子署,133.3235049,35.46102602
全事故,米子市角盤町二丁目,2014/12/13,普通乗用×自転車,重傷事故,車両相互,米子署,133.3322228,35.43442502
全事故,倉吉市上井町１丁目,2014/12/25,軽乗用×歩行者,軽傷事故,人対車両,倉吉署,133.853702,35.45268378
全事故,倉吉市大正町２丁目,2015/2/19,軽乗用×普通乗用,重傷事故,車両相互,倉吉署,133.8234499,35.43491914
全事故,米子市河崎,2015/4/8,普通乗用×自転車,重傷事故,車両相互,米子署,133.3109695,35.46346563
全事故,倉吉市大塚,2015/4/21,普通乗用×普通乗用×普通乗用,軽傷事故,車両相互,倉吉署,133.8427886,35.4755627
全事故,米子市皆生温泉3丁目,2015/5/18,軽貨物×軽乗用,軽傷事故,車両相互,米子署,133.3616402,35.45614671
全事故,鳥取市安長,2015/5/25,軽乗用×普通乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.2019174,35.51254607
全事故,鳥取市気高町北浜２丁目,2015/5/27,大型貨物×軽乗用,軽傷事故,車両相互,浜村署,134.0444112,35.51791068
全事故,鳥取市八坂,2015/5/29,軽乗用×軽乗用×軽貨物,軽傷事故,車両相互,鳥取署,134.2149846,35.45307796
全事故,鳥取市吉成,2015/5/30,普通貨物×軽貨物,軽傷事故,車両相互,鳥取署,134.2270655,35.4823669
全事故,米子市長砂町,2015/6/2,普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.3559451,35.41681144
全事故,鳥取市河原町布袋,2015/6/4,普通乗用×軽貨物×軽乗用,軽傷事故,車両相互,智頭署,134.2069506,35.42796699
全事故,八頭郡智頭町大字市瀬,2015/6/6,軽乗用×普通乗用,軽傷事故,車両相互,智頭署,134.2262415,35.27767134
全事故,米子市榎原,2015/6/8,普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.3505468,35.3918439
全事故,鳥取市雲山,2015/6/13,軽乗用×普通乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.2364817,35.4771025
全事故,米子市陰田町,2015/6/18,普通乗用×軽貨物×普通乗用,軽傷事故,車両相互,米子署,133.3201882,35.41151825
全事故,鳥取市湖山町西4丁目,2015/6/20,普通乗用×軽乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.1732491,35.52385655
全事故,鳥取市湖山町南3丁目,2015/6/20,軽貨物×普通乗用,軽傷事故,車両相互,鳥取署,134.1756476,35.51145176
全事故,米子市東福原八丁目,2015/6/20,軽乗用×軽乗用,軽傷事故,車両相互,米子署,133.3464546,35.45066206
全事故,米子市東福原五丁目,2015/6/20,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3469007,35.44326202
全事故,鳥取市湖山町北１丁目,2015/6/23,軽乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.1753112,35.51871698
全事故,米子市東福原一丁目,2015/6/23,軽貨物×普通乗用,軽傷事故,車両相互,米子署,133.3424858,35.4382469
全事故,米子市東福原七丁目,2015/6/23,普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.3504305,35.45287843
全事故,鳥取市気高町飯里,2015/6/24,軽貨物×原付車,重傷事故,車両相互,浜村署,134.0401465,35.46616034
全事故,鳥取市松並町1丁目,2015/6/26,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.2165541,35.51371138
全事故,鳥取市久末,2015/6/27,軽乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.235839,35.45382429
全事故,西伯郡伯耆町溝口,2015/6/27,普通乗用×物件等,軽傷事故,車両単独,黒坂署,133.4334607,35.34723068
全事故,東伯郡琴浦町大字赤碕,2015/6/28,普通乗用×普通乗用,重傷事故,車両相互,八橋署,133.6282759,35.50847008
全事故,鳥取市吉方温泉4丁目,2015/6/29,軽乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.2386274,35.4893651
全事故,米子市彦名町,2015/7/1,普通乗用×自転車,軽傷事故,車両相互,米子署,133.2963646,35.44537612
全事故,鳥取市富安2丁目,2015/7/4,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.2315875,35.49136909
全事故,鳥取市吉成,2015/7/5,普通乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.2313921,35.48275887
全事故,倉吉市福庭町1丁目,2015/7/5,普通乗用×自転車,軽傷事故,車両相互,倉吉署,133.8496838,35.4697099
全事故,鳥取市富安2丁目,2015/7/6,普通乗用×中型貨物,軽傷事故,車両相互,鳥取署,134.2278567,35.48975189
全事故,倉吉市西倉吉町,2015/7/6,普通乗用×軽乗用,軽傷事故,車両相互,倉吉署,133.8028414,35.42502558
全事故,倉吉市河原町,2015/7/6,大型乗用×相手なし,軽傷事故,車両単独,倉吉署,133.8107371,35.43022096
全事故,米子市両三柳,2015/7/6,軽乗用×軽乗用,軽傷事故,車両相互,米子署,133.3114611,35.45985633
全事故,米子市西福原一丁目,2015/7/7,普通乗用×軽貨物×普通乗用,軽傷事故,車両相互,米子署,133.3409723,35.4387812
全事故,米子市淀江町佐陀,2015/7/7,普通乗用×軽乗用,重傷事故,車両相互,米子署,133.3933002,35.44462096
全事故,倉吉市清谷,2015/7/8,普通乗用×歩行者,軽傷事故,人対車両,倉吉署,133.8517884,35.47249615
全事故,米子市西福原一丁目,2015/7/8,軽乗用×軽乗用,重傷事故,車両相互,米子署,133.3412565,35.43894978
全事故,米子市熊党,2015/7/8,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3781407,35.42889703
全事故,米子市米子市大篠津町,2015/7/10,軽乗用×普通乗用,軽傷事故,車両相互,米子署,133.2589818,35.49118949
全事故,鳥取市嶋,2015/7/11,普通乗用×普通乗用,軽傷事故,車両相互,高速隊,134.1935108,35.4920158
全事故,鳥取市徳尾,2015/7/11,大型貨物×軽乗用,軽傷事故,車両相互,鳥取署,134.2013914,35.50237739
全事故,八頭郡若桜町大字落折,2015/7/12,普通乗用×普通乗用,軽傷事故,車両相互,郡家署,134.4973828,35.29705036
全事故,倉吉市横田,2015/7/12,原付車×軽乗用,重傷事故,車両相互,倉吉署,133.7781469,35.4198881
全事故,倉吉市海田西町1丁目,2015/7/12,軽貨物×自転車,軽傷事故,車両相互,倉吉署,133.8446666,35.46366029
全事故,境港市外江町,2015/7/13,軽乗用×物件等,死亡事故,車両単独,境港署,133.2100677,35.53237307
全事故,倉吉市上井,2015/7/14,普通乗用×物件等,死亡事故,車両単独,倉吉署,133.8575733,35.45335947
全事故,鳥取市香取,2015/7/15,軽乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.2557341,35.44225008
全事故,鳥取市福部町八重原,2015/7/16,普通乗用×普通乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.281618,35.51459571
全事故,米子市長砂町,2015/7/18,軽乗用×普通乗用,軽傷事故,車両相互,高速隊,133.3582452,35.41732358
全事故,鳥取市行徳1丁目,2015/7/18,軽乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.2193728,35.49861779
全事故,鳥取市御熊,2015/7/19,軽乗用×物件等,死亡事故,車両単独,鳥取署,134.1040397,35.49458827
全事故,米子市西福原7丁目,2015/7/19,軽乗用×普通乗用,軽傷事故,車両相互,米子署,133.3459374,35.45402752
全事故,米子市道笑町四丁目,2015/7/19,普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.3456563,35.42402424
全事故,米子市淀江町西原,2015/7/21,普通乗用×物件等,死亡事故,車両単独,米子署,133.4194785,35.45358309
全事故,鳥取市叶,2015/7/22,軽乗用×自転車,重傷事故,車両相互,鳥取署,134.2175394,35.47815382
全事故,米子市米原五丁目,2015/7/22,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3313632,35.44436488
全事故,鳥取市瓦町,2015/7/23,軽乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.226394,35.49799488
全事故,東伯郡北栄町由良宿,2015/7/23,普通乗用×軽乗用,重傷事故,車両相互,倉吉署,133.7602253,35.49005398
全事故,鳥取市桜谷,2015/7/25,軽乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.246476,35.47255224
全事故,鳥取市国府町新通り１丁目,2015/7/26,軽乗用×自転車,軽傷事故,車両相互,鳥取署,134.2526681,35.48246247
全事故,西伯郡大山町鍵掛峠,2015/7/26,自動二輪×物件等,重傷事故,車両単独,八橋署,133.5496018,35.34609228
全事故,米子市弥生町,2015/7/26,軽乗用×軽貨物,軽傷事故,車両相互,米子署,133.3344636,35.42200951
全事故,米子市冨士見町一丁目,2015/7/29,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3370229,35.43059642
全事故,鳥取市松上,2015/7/30,軽乗用×歩行者,死亡事故,人対車両,鳥取署,134.1261117,35.43238309
全事故,倉吉市関金町堀,2015/7/30,軽貨物×物件等,死亡事故,車両単独,倉吉署,133.7116125,35.3728956
死亡事故,境港市外江町,2015/7/13,軽乗用×物件等,死亡事故,車両単独,境港署,133.2100677,35.53237307
死亡事故,倉吉市上井,2015/7/14,普通乗用×物件等,死亡事故,車両単独,倉吉署,133.8575733,35.45335947
死亡事故,鳥取市御熊,2015/7/19,軽乗用×物件等,死亡事故,車両単独,鳥取署,134.1040397,35.49458827
死亡事故,米子市淀江町西原,2015/7/21,普通乗用×物件等,死亡事故,車両単独,米子署,133.4194785,35.45358309
死亡事故,鳥取市松上,2015/7/30,軽乗用×歩行者,死亡事故,人対車両,鳥取署,134.1261117,35.43238309
死亡事故,倉吉市関金町堀,2015/7/30,軽貨物×物件等,死亡事故,車両単独,倉吉署,133.7116125,35.3728956
自転車事故,米子市角盤町二丁目,2014/12/13,普通乗用×自転車,重傷事故,車両相互,米子署,133.3322228,35.43442502
自転車事故,米子市河崎,2015/4/8,普通乗用×自転車,重傷事故,車両相互,米子署,133.3109695,35.46346563
自転車事故,米子市彦名町,2015/7/1,普通乗用×自転車,軽傷事故,車両相互,米子署,133.2963646,35.44537612
自転車事故,倉吉市福庭町1丁目,2015/7/5,普通乗用×自転車,軽傷事故,車両相互,倉吉署,133.8496838,35.4697099
自転車事故,倉吉市海田西町1丁目,2015/7/12,軽貨物×自転車,軽傷事故,車両相互,倉吉署,133.8446666,35.46366029
自転車事故,鳥取市叶,2015/7/22,軽乗用×自転車,重傷事故,車両相互,鳥取署,134.2175394,35.47815382
自転車事故,鳥取市国府町新通り１丁目,2015/7/26,軽乗用×自転車,軽傷事故,車両相互,鳥取署,134.2526681,35.48246247
歩行者事故,倉吉市上井町１丁目,2014/12/25,軽乗用×歩行者,軽傷事故,人対車両,倉吉署,133.853702,35.45268378
歩行者事故,鳥取市松並町1丁目,2015/6/26,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.2165541,35.51371138
歩行者事故,鳥取市富安2丁目,2015/7/4,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.2315875,35.49136909
歩行者事故,倉吉市清谷,2015/7/8,普通乗用×歩行者,軽傷事故,人対車両,倉吉署,133.8517884,35.47249615
歩行者事故,鳥取市松上,2015/7/30,軽乗用×歩行者,死亡事故,人対車両,鳥取署,134.1261117,35.43238309
全事故,鳥取市秋里,2015/5/11,普通乗用×自動二輪,重傷事故,車両相互,鳥取署,134.2146506,35.51361129
全事故,八頭郡八頭町船岡殿,2015/6/10,軽乗用×物件等,重傷事故,車両単独,郡家署,134.2483735,35.37138103
全事故,鳥取市行徳1丁目,2015/6/22,軽乗用×自転車,重傷事故,車両相互,鳥取署,134.2233792,35.49719565
全事故,米子市祇園町二丁目,2015/6/26,軽乗用×軽乗用,軽傷事故,車両相互,米子署,133.3249072,35.41914492
全事故,米子市陰田町,2015/7/5,軽貨物×軽乗用×軽乗用,軽傷事故,車両相互,米子署,133.3260215,35.40909979
全事故,鳥取市松並町２丁目,2015/7/7,普通乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.2193765,35.51814609
全事故,米子市加茂町二丁目,2015/7/8,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3302743,35.42778284
全事故,米子市東倉吉町,2015/7/11,軽乗用×軽貨物,軽傷事故,車両相互,米子署,133.3304132,35.42979806
全事故,鳥取市吉方温泉４丁目,2015/7/13,普通乗用×自転車,軽傷事故,車両相互,鳥取署,134.2388726,35.48904999
全事故,米子市米原七丁目,2015/7/13,軽乗用×普通乗用,軽傷事故,車両相互,米子署,133.332308,35.44398007
全事故,米子市新開二丁目,2015/7/14,軽乗用×軽乗用,軽傷事故,車両相互,米子署,133.3473728,35.45381984
全事故,米子市末広町,2015/7/14,普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.3323638,35.42311865
全事故,鳥取市福部町湯山,2015/7/15,普通乗用×軽乗用,重傷事故,車両相互,鳥取署,134.2522103,35.53671974
全事故,倉吉市和田,2015/7/15,普通乗用×軽乗用×軽貨物×軽貨物,軽傷事故,車両相互,倉吉署,133.8124551,35.43935986
全事故,西伯郡大山町塩津,2015/7/17,軽乗用×自動二輪,軽傷事故,車両相互,八橋署,133.5704474,35.5283554
全事故,東伯郡北栄町瀬戸,2015/7/18,軽貨物×自転車,重傷事故,車両相互,倉吉署,133.7754112,35.4805494
全事故,米子市日原,2015/7/19,軽乗用×普通乗用,軽傷事故,車両相互,米子署,133.3581676,35.41099967
全事故,東伯郡琴浦町八橋,2015/7/21,軽貨物×自動二輪,重傷事故,車両相互,八橋署,133.6637599,35.48859151
全事故,米子市東町,2015/7/21,普通乗用×軽貨物,軽傷事故,車両相互,米子署,133.3303386,35.42516068
全事故,境港市小篠津町,2015/7/22,普通乗用×歩行者×歩行者,重傷事故,人対車両,境港署,133.2535722,35.50942342
全事故,東伯郡北栄町江北,2015/7/23,自転車×普通乗用,重傷事故,車両相互,倉吉署,133.840722,35.49654569
全事故,鳥取市湖山町西１丁目,2015/7/24,軽貨物×普通乗用,軽傷事故,車両相互,鳥取署,134.165254,35.52106433
全事故,鳥取市湯所町2丁目,2015/7/25,軽乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.2317427,35.50942794
全事故,岩美郡岩美町浦富,2015/7/26,普通乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.3153318,35.57303337
全事故,鳥取市湖山町東4丁目,2015/7/26,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.1919496,35.51460293
全事故,鳥取市大工町頭,2015/7/27,普通乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.2379785,35.49803747
全事故,境港市元町,2015/7/27,軽乗用×普通乗用,軽傷事故,車両相互,境港署,133.2344384,35.5424848
全事故,鳥取市気高町二本木,2015/7/28,軽乗用×大型貨物,重傷事故,車両相互,浜村署,134.0672767,35.4897749
全事故,米子市皆生五丁目,2015/7/28,普通乗用×普通貨物×普通乗用,軽傷事故,車両相互,米子署,133.3605334,35.45063188
全事故,米子市大工町,2015/7/28,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3308993,35.42333067
全事故,鳥取市行徳2丁目,2015/7/29,普通乗用×自転車,軽傷事故,車両相互,鳥取署,134.2228538,35.49894708
全事故,鳥取市賀露町北1丁目,2015/7/30,軽貨物×普通乗用,軽傷事故,車両相互,鳥取署,134.1911024,35.53554993
全事故,米子市冨士見町,2015/7/31,普通乗用×自転車,重傷事故,車両相互,米子署,133.3365946,35.43372958
全事故,鳥取市高住,2015/8/1,軽乗用×軽乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.167383,35.5001558
全事故,鳥取市幸町,2015/8/1,軽乗用×軽貨物×普通乗用,軽傷事故,車両相互,鳥取署,134.2203851,35.49591151
全事故,鳥取市新,2015/8/2,普通乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.2398714,35.48235541
全事故,米子市久米町,2015/8/2,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3255454,35.42323968
全事故,鳥取市賀露町,2015/8/3,軽乗用×軽乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.1919318,35.52028565
全事故,鳥取市宮長,2015/8/3,普通乗用×自動二輪,重傷事故,車両相互,鳥取署,134.2238516,35.47606652
全事故,米子市両三柳,2015/8/3,軽乗用×軽乗用,軽傷事故,車両相互,米子署,133.3156622,35.45065674
全事故,鳥取市河原町八日市,2015/8/4,普通乗用×軽乗用,死亡事故,車両相互,高速隊,134.2049206,35.3797458
全事故,鳥取市青葉町2丁目,2015/8/4,軽貨物×自転車,軽傷事故,車両相互,鳥取署,134.2243662,35.51489263
全事故,東伯郡湯梨浜町はわい長瀬,2015/8/5,普通乗用×普通乗用×普通乗用,軽傷事故,車両相互,倉吉署,133.8766525,35.49723482
全事故,倉吉市米田町,2015/8/5,普通乗用×軽乗用,軽傷事故,車両相互,倉吉署,133.8436463,35.42673565
全事故,米子市角盤町2丁目,2015/8/5,軽乗用×自転車,軽傷事故,車両相互,米子署,133.3329961,35.43378755
全事故,米子市夜見町,2015/8/5,大型貨物×軽乗用,軽傷事故,車両相互,米子署,133.3070116,35.46921263
全事故,米子市宗像,2015/8/6,普通乗用×軽乗用×普通乗用,軽傷事故,車両相互,高速隊,133.3506004,35.41584183
全事故,米子市淀江町中間,2015/8/6,普通乗用×普通乗用×普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.4017385,35.44751172
全事故,鳥取市富安１丁目,2015/8/7,軽貨物×軽乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.2246319,35.49096089
全事故,米子市錦町三丁目,2015/8/7,普通乗用×軽乗用,軽傷事故,車両相互,米子署,133.3290211,35.43716046
全事故,倉吉市福庭町一丁目,2015/8/8,軽乗用×軽乗用,軽傷事故,車両相互,倉吉署,133.8485323,35.46839166
全事故,鳥取市千代水4丁目,2015/8/9,軽乗用×軽乗用,重傷事故,車両相互,鳥取署,134.192341,35.52000793
全事故,米子市大篠津町,2015/8/9,軽乗用×歩行者×歩行者,重傷事故,人対車両,米子署,133.2634983,35.49800553
全事故,米子市勝田町,2015/8/9,普通乗用×歩行者,重傷事故,人対車両,米子署,133.3427504,35.43132326
全事故,鳥取市晩稲,2015/8/11,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.2018898,35.52395432
全事故,八頭郡若桜町大字若桜,2015/8/12,普通貨物×軽乗用,軽傷事故,車両相互,郡家署,134.4010834,35.34333761
全事故,倉吉市河北町,2015/8/12,軽乗用×普通乗用,軽傷事故,車両相互,倉吉署,133.8448452,35.46391985
全事故,西伯郡大山町赤松,2015/8/12,普通乗用×軽乗用,重傷事故,車両相互,八橋署,133.479914,35.40834179
全事故,米子市淀江町淀江,2015/8/12,普通乗用×普通乗用,軽傷事故,車両相互,米子署,133.4011134,35.4473152
全事故,倉吉市瀬崎町,2015/8/13,軽乗用×歩行者,死亡事故,人対車両,倉吉署,133.8200162,35.4313077
全事故,米子市東福原二丁目,2015/8/13,軽貨物×普通乗用,軽傷事故,車両相互,米子署,133.3444671,35.43713196
全事故,鳥取市白兎,2015/8/16,軽乗用×軽乗用,軽傷事故,車両相互,鳥取署,134.1142953,35.52582319
全事故,鳥取市正蓮寺,2015/8/16,普通乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.2424775,35.47260547
全事故,西伯郡大山町鈑戸,2015/8/16,軽貨物×自動二輪,重傷事故,車両相互,八橋署,133.5333093,35.43855313
全事故,鳥取市秋里,2015/8/17,軽貨物×軽乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.2131395,35.52096349
全事故,倉吉市昭和町1丁目,2015/8/18,普通乗用×歩行者,重傷事故,人対車両,倉吉署,133.8383434,35.43336855
全事故,米子市富益町,2015/8/20,軽乗用×普通乗用,軽傷事故,車両相互,米子署,133.2874991,35.48008998
全事故,鳥取市湖山町北４丁目,2015/8/21,普通乗用×自転車,重傷事故,車両相互,鳥取署,134.1801295,35.52579284
全事故,鳥取市立川町５丁目,2015/8/21,軽乗用×自転車,軽傷事故,車両相互,鳥取署,134.2448726,35.48763495
全事故,鳥取市栄町,2015/8/22,普通乗用×自転車,軽傷事故,車両相互,鳥取署,134.2262787,35.49494863
全事故,東伯郡湯梨浜町大字田後,2015/8/22,軽乗用×軽乗用,軽傷事故,車両相互,倉吉署,133.8511726,35.48008419
全事故,米子市上後藤8丁目,2015/8/24,軽乗用×軽乗用,軽傷事故,車両相互,米子署,133.3143794,35.44909185
全事故,岩美郡岩美町大字浦富,2015/8/25,軽貨物×普通乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.3297294,35.59008856
全事故,米子市東福原二丁目,2015/8/26,普通乗用×軽乗用×普通乗用,軽傷事故,車両相互,米子署,133.3415187,35.43907929
全事故,西伯郡大山町豊成,2015/8/27,普通貨物×普通乗用,軽傷事故,車両相互,高速隊,133.5335012,35.50376147
全事故,米子市一部,2015/8/28,普通乗用×物件等,重傷事故,車両単独,米子署,133.397192,35.40715647
全事故,倉吉市河原町,2015/8/30,軽貨物×自転車,重傷事故,車両相互,倉吉署,133.8099744,35.42911304
死亡事故,鳥取市河原町八日市,2015/8/4,普通乗用×軽乗用,死亡事故,車両相互,高速隊,134.2049206,35.3797458
死亡事故,倉吉市瀬崎町,2015/8/13,軽乗用×歩行者,死亡事故,人対車両,倉吉署,133.8200162,35.4313077
自転車事故,鳥取市行徳2丁目,2015/7/29,普通乗用×自転車,軽傷事故,車両相互,鳥取署,134.2228538,35.49894708
自転車事故,鳥取市青葉町2丁目,2015/8/4,軽貨物×自転車,軽傷事故,車両相互,鳥取署,134.2243662,35.51489263
自転車事故,鳥取市湖山町北４丁目,2015/8/21,普通乗用×自転車,重傷事故,車両相互,鳥取署,134.1801295,35.52579284
自転車事故,鳥取市立川町５丁目,2015/8/21,軽乗用×自転車,軽傷事故,車両相互,鳥取署,134.2448726,35.48763495
自転車事故,鳥取市吉方温泉４丁目,2015/7/13,普通乗用×自転車,軽傷事故,車両相互,鳥取署,134.2388726,35.48904999
自転車事故,鳥取市行徳1丁目,2015/6/22,軽乗用×自転車,重傷事故,車両相互,鳥取署,134.2233792,35.49719565
自転車事故,鳥取市栄町,2015/8/22,普通乗用×自転車,軽傷事故,車両相互,鳥取署,134.2262787,35.49494863
自転車事故,東伯郡北栄町江北,2015/7/23,自転車×普通乗用,重傷事故,車両相互,倉吉署,133.840722,35.49654569
自転車事故,東伯郡北栄町瀬戸,2015/7/18,軽貨物×自転車,重傷事故,車両相互,倉吉署,133.7754112,35.4805494
自転車事故,倉吉市河原町,2015/8/30,軽貨物×自転車,重傷事故,車両相互,倉吉署,133.8099744,35.42911304
自転車事故,米子市加茂町二丁目,2015/7/8,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3302743,35.42778284
自転車事故,米子市冨士見町,2015/7/31,普通乗用×自転車,重傷事故,車両相互,米子署,133.3365946,35.43372958
自転車事故,米子市角盤町2丁目,2015/8/5,軽乗用×自転車,軽傷事故,車両相互,米子署,133.3329961,35.43378755
歩行者事故,鳥取市晩稲,2015/8/11,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.2018898,35.52395432
歩行者事故,鳥取市湖山町東4丁目,2015/7/26,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.1919496,35.51460293
歩行者事故,倉吉市瀬崎町,2015/8/13,軽乗用×歩行者,死亡事故,人対車両,倉吉署,133.8200162,35.4313077
歩行者事故,倉吉市昭和町1丁目,2015/8/18,普通乗用×歩行者,重傷事故,人対車両,倉吉署,133.8383434,35.43336855
歩行者事故,米子市大篠津町,2015/8/9,軽乗用×歩行者×歩行者,重傷事故,人対車両,米子署,133.2634983,35.49800553
歩行者事故,米子市勝田町,2015/8/9,普通乗用×歩行者,重傷事故,人対車両,米子署,133.3427504,35.43132326
歩行者事故,境港市小篠津町,2015/7/22,普通乗用×歩行者×歩行者,重傷事故,人対車両,境港署,133.2535722,35.50942342
全事故,倉吉市鍛冶町2丁目,2015/3/23,普通乗用×軽貨物,軽傷事故,車両相互,倉吉署,133.8143343,35.43029735
全事故,米子市旗ヶ崎６丁目,2015/4/19,普通乗用×歩行者,軽傷事故,人対車両,米子署,133.3127095,35.44004987
全事故,鳥取市末広温泉町,2015/5/19,普通乗用×歩行者,軽傷事故,人対車両,鳥取署,134.2304162,35.49498277
全事故,米子市淀江町小波,2015/6/9,中型貨物×普通乗用,軽傷事故,車両相互,米子署,133.4234759,35.43255023
全事故,境港市財ノ木町,2015/7/9,大型貨物×普通乗用×軽乗用×大型貨物,軽傷事故,車両相互,境港署,133.2554243,35.50684355
全事故,米子市車尾二丁目,2015/7/22,対象外当事者×自転車,軽傷事故,車両相互,米子署,133.3576736,35.43130879
全事故,米子市車尾二丁目,2015/7/24,軽乗用×自転車,軽傷事故,車両相互,米子署,133.3584242,35.43275896
全事故,鳥取市桂木,2015/7/27,軽乗用×自動二輪,軽傷事故,車両相互,鳥取署,134.2489061,35.45792063
全事故,米子市皆生新田二丁目,2015/7/28,軽乗用×自転車,軽傷事故,車両相互,米子署,133.3653327,35.44961086
全事故,米子市加茂町二丁目,2015/7/31,軽乗用×普通乗用,軽傷事故,車両相互,米子署,133.3282402,35.42808885
全事故,米子市皆生新田二丁目,2015/8/4,普通貨物×普通乗用,軽傷事故,車両相互,米子署,133.3657036,35.45072607
全事故,米子市古豊千,2015/8/6,大型貨物×普通乗用,軽傷事故,車両相互,高速隊,133.3748065,35.4204385
全事故,米子市弥生町,2015/8/8,普通乗用×自転車,軽傷事故,車両相互,米子署,133.3357706,35.4236564
全事故,倉吉市西倉吉町,2015/8/11,軽貨物×軽乗用,軽傷事故,車両相互,倉吉署,133.8058971,35.42920085
全事故,鳥取市伏野,2015/8/12,軽乗用×普通乗用,軽傷事故,車両相互,鳥取署,134.1306222,35.52728102
全事故,西伯郡大山町名和,2015/8/13,普通貨物×普通乗用,軽傷事故,車両相互,八橋署,133.501088,35.5065131
